age,default,balance,housing,loan,contact,campaign,pdays,poutcome,job_non-qualified,job_qualified,job_semi-qualified,job_unknown,education_primary,education_secondary,education_tertiary,education_unknown
0.9856665805028796,0,-0.28538961345293307,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.1898351374928103,0,-0.2724959577881857,1,0,0,0.9075070350925085,-0.4814604658133723,3,True,False,False,False,False,False,False,True
-0.9455148133471823,0,-0.19693313854361963,1,0,1,-0.5569879489367736,1.0698765580674896,2,False,False,True,False,False,True,False,False
-0.10587072906454674,0,0.6756375122567267,0,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,False,True,False
-1.1134436302037096,0,0.6756375122567267,0,0,0,-0.19086420292945308,1.725501133636187,1,False,True,False,False,False,False,True,False
0.22998690464850752,0,-0.33246644925212704,0,1,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
0.062058087791980396,0,-0.16784745018360808,1,0,1,2.7381257651291113,-0.4814604658133723,3,True,False,False,False,False,False,False,True
-1.3653368554885001,0,-0.12316943404297179,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.22998690464850752,1,-0.45870433378372355,0,1,2,0.17525954307786745,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.5256927712058646,0,-0.13876176182359654,0,1,0,1.273630781099829,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-1.197408038631973,0,-0.14415910605535126,0,0,1,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.441728362777601,0,-0.31507500672758404,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.5256927712058646,0,-0.3708475637890495,1,0,0,-0.5569879489367736,2.5288720924316332,1,True,False,False,False,False,True,False,False
-0.441728362777601,0,-0.4691991697899133,0,0,0,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.6936215880623917,0,-0.27969241676385864,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,False,True,False
2.077203890070306,0,-0.39273679317338805,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.14602249622024396,0,0.4600435954438577,1,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,True,False,False,False
0.22998690464850752,0,-0.33456541645336496,1,0,0,-0.5569879489367736,2.039462197993028,1,False,False,True,False,True,False,False,False
-1.617230080773291,0,-0.23081646622074647,0,0,1,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.27379954592107386,0,0.07113495830019813,1,0,0,0.541383289085188,1.7347352825878588,2,False,False,True,False,False,True,False,False
0.062058087791980396,0,-0.39183723580142893,0,0,0,1.273630781099829,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.1898351374928103,0,0.09482330242845496,0,0,0,0.9075070350925085,-0.4814604658133723,3,False,True,False,False,True,False,False,False
-0.02190632063628317,0,-0.48149312054002125,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
1.1535953973594069,0,-0.02901576244458389,0,0,2,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.14602249622024396,0,0.5263109885115128,1,0,2,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.6936215880623917,0,-0.457205071497125,1,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.441728362777601,0,-0.4362153994847455,1,0,2,0.541383289085188,-0.4814604658133723,3,False,False,True,False,False,True,False,False
1.5734174395007245,0,-0.17744272881783868,0,0,0,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.6936215880623917,0,-0.4476097928628944,0,1,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.5256927712058646,0,-0.29738371174572137,0,0,0,0.17525954307786745,1.051408260164146,1,False,True,False,False,False,False,True,False
1.489453031072461,0,-0.2865890232822119,0,0,0,1.273630781099829,-0.4814604658133723,3,True,False,False,False,True,False,False,False
0.062058087791980396,0,-0.3972345800331837,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
2.7489191574964145,0,-0.1825402205922737,0,0,1,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.8177377636463525,0,-0.07579274578645813,0,0,0,0.9075070350925085,2.2426134749298074,0,False,True,False,False,False,False,False,True
-1.197408038631973,0,-0.4518077272653703,0,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.02190632063628317,0,-0.3669494818438933,1,0,1,-0.5569879489367736,2.935174646305192,0,True,False,False,False,False,True,False,False
0.901702172074616,0,-0.27789330201994045,0,1,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.10587072906454674,0,-0.3807426948805998,0,0,0,-0.5569879489367736,0.9313643237924125,0,True,False,False,False,False,True,False,False
0.14602249622024396,0,0.04984543383049896,1,0,0,-0.5569879489367736,3.9047602862307307,0,False,True,False,False,False,False,True,False
0.14602249622024396,0,-0.5129776285585904,1,0,0,-0.5569879489367736,2.6396818798516946,0,True,False,False,False,True,False,False,False
-0.5256927712058646,0,-0.45870433378372355,1,1,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-1.3653368554885001,0,-0.36784903921585244,0,0,0,-0.5569879489367736,0.37731538669210474,2,True,False,False,False,False,True,False,False
0.733773355218089,0,0.3601927271563954,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.441728362777601,0,-0.2614014168673566,1,0,2,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
1.489453031072461,0,0.6756375122567267,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.029479221775446,0,0.23245558033820032,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,False,True,False
-0.6936215880623917,0,-0.6032332182118222,1,0,0,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.9455148133471823,0,-0.31027736741046874,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.197408038631973,0,-0.4404133338872214,1,0,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
1.4054886226441974,0,-0.18793756482402843,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,False,False,True
0.14602249622024396,0,-0.34685936720347293,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.7775859964906553,0,-0.18853726973866783,1,0,2,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-1.197408038631973,0,-0.21252546632424438,1,1,2,-0.5569879489367736,6.711941567538957,1,True,False,False,False,False,True,False,False
0.5658445383615618,0,-0.31057721986778847,0,0,0,2.00587827311447,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.27379954592107386,0,-0.24460967925745297,1,0,2,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.8615504049189189,0,-0.4110277930698902,1,0,0,-0.5569879489367736,1.2083887923425665,0,False,True,False,False,False,True,False,False
-0.35776395434933744,0,-0.35465553109378534,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
1.0696309889311433,0,-0.45870433378372355,0,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.441728362777601,0,-0.272196105330866,0,0,2,0.9075070350925085,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.4054886226441974,0,-0.25270569560508505,1,0,0,-0.5569879489367736,0.4419544293538073,2,True,False,False,False,False,True,False,False
0.062058087791980396,0,0.6546478402443473,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.22998690464850752,0,-0.22122118758651588,0,0,0,1.6397545271071496,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.8615504049189189,0,-0.18164066322031458,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.27379954592107386,0,-0.22152104004383558,1,0,2,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.901702172074616,0,0.6756375122567267,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.6096571796341281,0,0.6756375122567267,1,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.02190632063628317,0,-0.22511926953167205,0,0,0,2.7381257651291113,-0.4814604658133723,3,False,False,False,True,False,False,False,True
-0.27379954592107386,0,0.0966224171723732,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.2375598057876702,0,0.6756375122567267,0,0,1,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.9455148133471823,0,-0.4557058092105265,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
1.5734174395007245,0,-0.14865689291514686,1,0,0,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-1.197408038631973,0,0.2867288751130672,1,0,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.441728362777601,0,-0.44970876006413235,0,1,0,0.9075070350925085,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.6096571796341281,0,-0.39183723580142893,0,1,0,1.273630781099829,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.5256927712058646,0,0.6756375122567267,0,0,0,0.17525954307786745,1.2083887923425665,2,False,True,False,False,False,False,True,False
-0.6936215880623917,0,0.05074499120245808,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
2.9168479743529416,0,-0.011324467462721198,0,0,1,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.1898351374928103,0,-0.03141458210314155,1,0,0,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.8177377636463525,0,-0.44551082566165645,1,1,1,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.1898351374928103,0,-0.4524074321800097,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.4818801299332982,0,-0.42662012085051493,0,0,1,2.00587827311447,-0.4814604658133723,3,True,False,False,False,False,False,False,True
1.6573818479289881,0,-0.44191259617381995,0,0,0,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-1.1134436302037096,0,-0.45210757972269,1,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,False,True,False
0.22998690464850752,0,-0.40113266197833986,0,0,2,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.901702172074616,0,-0.07159481138398224,1,0,0,-0.5569879489367736,1.088344855970833,0,False,False,True,False,False,True,False,False
3.420634424922523,0,-0.422422186448039,0,0,1,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.7775859964906553,0,-0.4542065469239279,0,0,0,-0.5569879489367736,2.722789220416741,0,False,True,False,False,False,False,True,False
-0.6936215880623917,0,-0.30218135106283667,0,1,0,0.541383289085188,-0.4814604658133723,3,False,True,False,False,False,True,False,False
1.3215242142159338,0,0.15839202338023278,1,0,1,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.6096571796341281,0,-0.10187990957327261,0,0,0,1.6397545271071496,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.14602249622024396,0,0.18447918716704725,0,0,0,-0.19086420292945308,0.4050178335471201,2,False,False,True,False,False,True,False,False
-0.9455148133471823,0,-0.4380145142286638,1,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.8615504049189189,0,-0.33456541645336496,0,1,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
1.0696309889311433,0,0.6756375122567267,0,0,0,-0.5569879489367736,0.36808123774043294,2,False,True,False,False,False,False,True,False
0.6498089467898254,0,0.6756375122567267,0,0,0,0.17525954307786745,0.48812517411216627,2,False,True,False,False,False,True,False,False
-0.6936215880623917,0,-0.4113276455272099,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.7775859964906553,0,0.12300943341650739,1,1,2,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,False,True,False,False
1.2375598057876702,0,-0.45870433378372355,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.5256927712058646,0,-0.2892876953980893,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-1.617230080773291,0,-0.002328893743129998,0,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.8177377636463525,0,-0.45870433378372355,1,1,0,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.1535953973594069,0,-0.31867323621542054,0,0,0,0.9075070350925085,-0.4814604658133723,3,True,False,False,False,False,True,False,False
1.2375598057876702,0,-0.014922696950557679,1,1,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.35776395434933744,0,0.6756375122567267,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.6936215880623917,0,0.0018690406593458954,0,0,0,-0.5569879489367736,0.3957836845954483,2,True,False,False,False,False,True,False,False
0.733773355218089,0,-0.32287117061789644,0,1,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
1.489453031072461,0,0.07593259761731344,0,1,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.22998690464850752,0,-0.1513555650310242,1,0,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.10587072906454674,0,0.6756375122567267,1,0,0,-0.19086420292945308,3.3045406043720638,2,False,True,False,False,False,False,True,False
-0.8615504049189189,0,-0.11987105701245501,1,0,0,0.9075070350925085,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.6096571796341281,0,0.42765953005332935,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.3139513130767711,0,-0.5771460544250077,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
1.489453031072461,0,0.6756375122567267,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-1.2813724470602366,0,0.49422677557830424,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.3139513130767711,0,0.6756375122567267,0,0,1,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,True,False,False,False
-0.5256927712058646,0,-0.4431120060030988,1,0,0,0.541383289085188,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.7011944892015545,0,-0.42182248153339963,0,0,1,-0.5569879489367736,0.36808123774043294,2,True,False,False,False,False,True,False,False
0.22998690464850752,0,0.6756375122567267,1,0,0,0.541383289085188,-0.4814604658133723,3,True,False,False,False,True,False,False,False
0.4818801299332982,0,0.13980117102641096,0,0,2,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.9455148133471823,0,-0.4443114158323776,0,0,0,-0.5569879489367736,1.2914961329076127,2,True,False,False,False,False,True,False,False
-0.5256927712058646,1,-0.6152273165046104,1,1,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.2375598057876702,0,-0.45870433378372355,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.5734174395007245,0,0.09692226962969291,0,0,0,-0.5569879489367736,1.2176229412942383,2,True,False,False,False,False,True,False,False
-0.6936215880623917,0,0.4837319395721145,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.35776395434933744,0,-0.22631867936095088,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.029479221775446,0,-0.20652841717785023,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.10587072906454674,0,-0.5900397100897551,0,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
2.077203890070306,0,0.5826832504876177,0,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.5256927712058646,0,-0.2182226630133188,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.6498089467898254,0,0.09002566311133965,1,0,0,-0.5569879489367736,1.1806863454875511,2,False,False,True,False,True,False,False,False
0.3979157215050347,0,0.20786767883798438,0,0,2,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.10587072906454674,0,-0.30338076089211546,0,0,1,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.6936215880623917,0,0.6756375122567267,0,0,0,2.00587827311447,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.4818801299332982,0,-0.11477356523802,0,0,0,-0.5569879489367736,0.4050178335471201,0,False,True,False,False,False,False,True,False
0.4818801299332982,0,0.5847822176888556,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.197408038631973,0,-0.3711474162463692,1,0,0,2.3720020191217905,2.8705356036434897,1,False,False,True,False,False,True,False,False
0.901702172074616,0,-0.3714472687036889,0,0,0,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.8615504049189189,0,0.6756375122567267,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.3139513130767711,0,0.6756375122567267,0,0,0,2.00587827311447,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.02190632063628317,0,0.30591943238152847,1,0,0,-0.19086420292945308,2.7320233693684126,0,False,False,True,False,False,True,False,False
-1.029479221775446,0,-0.45870433378372355,0,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.441728362777601,0,0.6756375122567267,1,0,2,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,False,True,False
-0.6096571796341281,0,-0.3855403341977151,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-0.27379954592107386,0,-0.45870433378372355,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.8615504049189189,0,-0.44970876006413235,1,0,2,4.202620749158394,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.27379954592107386,0,-0.277293597105301,0,0,1,2.7381257651291113,-0.4814604658133723,3,False,False,True,False,False,False,True,False
1.9092750732137789,0,0.24654864583222652,0,0,0,-0.19086420292945308,1.2083887923425665,2,False,True,False,False,False,False,False,True
0.9856665805028796,0,-0.26260082669663537,0,0,2,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.4818801299332982,0,-0.45870433378372355,0,0,2,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.27379954592107386,0,-0.45870433378372355,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.22998690464850752,0,-0.4167249897589646,1,0,2,2.3720020191217905,-0.4814604658133723,3,True,False,False,False,True,False,False,False
0.4818801299332982,0,-0.45870433378372355,0,0,1,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.22998690464850752,0,0.018960630726569176,1,0,2,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.5256927712058646,0,-0.42602041593587553,0,1,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.6936215880623917,0,0.6756375122567267,1,0,2,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
1.0696309889311433,0,-0.2781931544772601,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
1.1535953973594069,0,0.6756375122567267,0,0,2,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.4818801299332982,0,0.6552475451589868,0,0,0,-0.19086420292945308,1.2083887923425665,1,True,False,False,False,False,True,False,False
-0.6096571796341281,0,-0.42871908805175285,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.27379954592107386,0,-0.21762295809867938,0,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.441728362777601,0,-0.450008612521452,1,1,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
0.3979157215050347,0,0.5577954965300821,0,0,2,0.17525954307786745,-0.4814604658133723,3,False,False,True,False,False,False,False,True
1.1535953973594069,0,0.6756375122567267,1,0,0,0.9075070350925085,2.6027452840450076,1,False,True,False,False,False,False,True,False
1.2375598057876702,1,-0.4590041862410432,0,0,0,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-1.3653368554885001,0,-0.31387559689830524,0,1,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
1.3215242142159338,0,-0.3807426948805998,1,0,2,0.17525954307786745,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-1.197408038631973,0,-0.32706910502037234,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.7775859964906553,0,0.4336565791997235,1,0,0,-0.5569879489367736,1.143749749680864,0,False,True,False,False,False,False,True,False
0.901702172074616,0,-0.6152273165046104,1,1,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-0.7775859964906553,0,-0.3393630557704803,1,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,True,False,False,False
1.1535953973594069,0,-0.3765447604781239,0,0,0,0.9075070350925085,-0.4814604658133723,3,True,False,False,False,True,False,False,False
-1.4493012639167637,1,-0.49528633357672774,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.9856665805028796,0,-0.23351513833662382,1,0,2,0.541383289085188,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.10587072906454674,0,-0.40113266197833986,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-1.197408038631973,0,-0.436815104399385,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,False,True,False
-1.1134436302037096,0,-0.05000543445696336,0,0,0,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-1.3653368554885001,0,-0.07729200807305667,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.9455148133471823,1,-0.38703959648431363,1,0,2,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.5256927712058646,0,0.3347052682842203,0,0,0,-0.5569879489367736,1.2083887923425665,2,False,True,False,False,False,False,True,False
-0.5256927712058646,0,0.17578346590477575,1,0,0,-0.19086420292945308,-0.4814604658133723,3,True,False,False,False,False,True,False,False
-0.6936215880623917,0,-0.3633512523560568,1,0,0,-0.5569879489367736,0.8297886853240228,1,False,True,False,False,False,False,True,False
-0.9455148133471823,0,-0.1555534994335001,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,True,False,False,False,True,False,False
0.3139513130767711,0,-0.3975344324905034,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
-1.029479221775446,0,-0.4098283832406114,0,0,0,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,False,True,False
0.22998690464850752,0,-0.45870433378372355,1,0,2,-0.5569879489367736,-0.4814604658133723,3,False,False,True,False,False,True,False,False
0.8177377636463525,0,-0.21732310564135968,1,0,0,0.541383289085188,-0.4814604658133723,3,False,True,False,False,True,False,False,False
1.4054886226441974,0,-0.45870433378372355,1,0,0,-0.5569879489367736,1.2453253881492536,0,False,False,True,False,False,False,False,True
-0.6096571796341281,0,-0.4979850056926051,1,0,0,-0.5569879489367736,2.8151307099334586,0,True,False,False,False,False,True,False,False
1.2375598057876702,0,0.5904794143779301,1,0,2,0.17525954307786745,-0.4814604658133723,3,False,True,False,False,False,True,False,False
-0.8615504049189189,0,0.3365043830281385,0,0,0,2.3720020191217905,-0.4814604658133723,3,False,True,False,False,False,False,True,False
-0.02190632063628317,0,-0.38793915385627276,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.4818801299332982,0,-0.4041311865515369,1,0,1,-0.5569879489367736,-0.4814604658133723,3,True,False,False,False,False,True,False,False
2.7489191574964145,0,0.09392374505649584,0,0,0,-0.19086420292945308,1.22685709024591,2,True,False,False,False,False,False,True,False
1.1535953973594069,0,0.25584407200913745,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,True,False,False,False,False,True,False
0.3979157215050347,0,-0.4473099404055747,0,0,0,0.17525954307786745,1.2176229412942383,2,True,False,False,False,False,True,False,False
0.14602249622024396,0,0.17488390853281663,0,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,False,True,True,False,False,False
0.14602249622024396,0,0.6756375122567267,1,0,0,-0.19086420292945308,-0.4814604658133723,3,False,False,True,False,False,True,False,False
